ano,id_municipio,id_uf,sigla_uf,nome_municipio,pct_alfabetizados,meta_pct,nivel_meta,fonte_meta,gap_meta_pct,atingiu_meta,n_avaliados,ponto_corte,camada
2024,1200252,12,AC,Epitaciolândia,52.28,59.9,uf_fallback,Base dos Dados / CNCA,-7.619999999999997,False,,743,gold
2024,3154804,31,MG,Rio Acima,72.91,46.93,municipio,Base dos Dados / CNCA,25.979999999999997,True,,743,gold
2024,2606705,26,PE,Ibirajuba,62.42,45.68,municipio,Base dos Dados / CNCA,16.740000000000002,True,,743,gold
2024,2100907,21,MA,Araioses,42.52,60.17,municipio,Base dos Dados / CNCA,-17.65,False,,743,gold
2024,4202305,42,SC,Biguaçu,45.29,64.5,uf_fallback,Base dos Dados / CNCA,-19.21,False,,743,gold
2024,4301909,43,RS,Barra do Ribeiro,31.6,70.43,municipio,Base dos Dados / CNCA,-38.830000000000005,False,,743,gold
2024,2902807,29,BA,Barra da Estiva,47.17,52.87,municipio,Base dos Dados / CNCA,-5.699999999999996,False,,743,gold
2024,4319356,43,RS,São Pedro da Serra,58.8,80.0,municipio,Base dos Dados / CNCA,-21.200000000000003,False,,743,gold
2024,4105805,41,PR,Colombo,60.67,67.38,municipio,Base dos Dados / CNCA,-6.709999999999994,False,,743,gold
2024,2211100,22,PI,União,35.21,34.02,municipio,Base dos Dados / CNCA,1.1899999999999977,True,,743,gold
2024,3306107,33,RJ,Valença,55.84,61.95,municipio,Base dos Dados / CNCA,-6.109999999999999,False,,743,gold
2024,1100940,11,RO,Cujubim,67.6,77.84,municipio,Base dos Dados / CNCA,-10.240000000000009,False,,743,gold
2024,4113502,41,PR,Loanda,73.8,73.6,municipio,Base dos Dados / CNCA,0.20000000000000284,True,,743,gold
2024,2400406,24,RN,Água Nova,39.66,40.19,municipio,Base dos Dados / CNCA,-0.5300000000000011,False,,743,gold
2024,3114550,31,MG,Carneirinho,64.51,56.8,municipio,Base dos Dados / CNCA,7.710000000000008,True,,743,gold
2024,5003751,50,MS,Eldorado,56.45,76.1,municipio,Base dos Dados / CNCA,-19.64999999999999,False,,743,gold
2024,2606606,26,PE,Ibimirim,63.13,55.58,municipio,Base dos Dados / CNCA,7.550000000000004,True,,743,gold
2024,2905107,29,BA,Caém,36.71,42.1,municipio,Base dos Dados / CNCA,-5.390000000000001,False,,743,gold
2024,4126256,41,PR,Sarandi,56.55,61.63,municipio,Base dos Dados / CNCA,-5.080000000000005,False,,743,gold
2024,2404903,24,RN,Itaú,50.96,57.42,municipio,Base dos Dados / CNCA,-6.460000000000001,False,,743,gold
2024,4314050,43,RS,Parobé,38.0,61.51,municipio,Base dos Dados / CNCA,-23.509999999999998,False,,743,gold
2024,2800506,28,SE,Areia Branca,44.81,34.29,municipio,Base dos Dados / CNCA,10.520000000000003,True,,743,gold
2024,4310108,43,RS,Igrejinha,47.7,80.0,municipio,Base dos Dados / CNCA,-32.3,False,,743,gold
2024,4313656,43,RS,Palmares do Sul,50.3,57.88,municipio,Base dos Dados / CNCA,-7.580000000000005,False,,743,gold
2024,4101606,41,PR,Arapoti,67.63,76.12,municipio,Base dos Dados / CNCA,-8.490000000000009,False,,743,gold
2024,2412609,24,RN,São Paulo do Potengi,36.91,43.8,uf_fallback,Base dos Dados / CNCA,-6.890000000000001,False,,743,gold
2024,5007695,50,MS,São Gabriel do Oeste,62.23,56.9,municipio,Base dos Dados / CNCA,5.329999999999998,True,,743,gold
2024,4128807,41,PR,Xambrê,55.19,74.79,municipio,Base dos Dados / CNCA,-19.60000000000001,False,,743,gold
2024,4128104,41,PR,Umuarama,63.1,66.74,municipio,Base dos Dados / CNCA,-3.6399999999999935,False,,743,gold
2024,1100296,11,RO,Santa Luzia D'Oeste,83.36,76.7,municipio,Base dos Dados / CNCA,6.659999999999997,True,,743,gold
2024,2413904,24,RN,Taipu,37.29,43.17,municipio,Base dos Dados / CNCA,-5.880000000000003,False,,743,gold
2024,5102702,51,MT,Canarana,42.06,39.4,municipio,Base dos Dados / CNCA,2.6600000000000037,True,,743,gold
2024,2704500,27,AL,Maragogi,45.6,39.36,municipio,Base dos Dados / CNCA,6.240000000000002,True,,743,gold
2024,2102606,21,MA,Cândido Mendes,49.53,64.65,municipio,Base dos Dados / CNCA,-15.120000000000005,False,,743,gold
2024,1100155,11,RO,Ouro Preto do Oeste,66.4,73.58,municipio,Base dos Dados / CNCA,-7.179999999999993,False,,743,gold
2024,3554656,35,SP,Torre de Pedra,30.77,40.22,municipio,Base dos Dados / CNCA,-9.45,False,,743,gold
2024,1501253,15,PA,Bannach,47.37,53.6,uf_fallback,Base dos Dados / CNCA,-6.230000000000004,False,,743,gold
2024,3121902,31,MG,Divinésia,75.0,48.91,municipio,Base dos Dados / CNCA,26.090000000000003,True,,743,gold
2024,1100502,11,RO,Novo Horizonte do Oeste,70.67,73.7,municipio,Base dos Dados / CNCA,-3.030000000000001,False,,743,gold
2024,4305801,43,RS,Constantina,48.5,80.0,municipio,Base dos Dados / CNCA,-31.5,False,,743,gold
2024,3143203,31,MG,Monte Santo de Minas,61.59,48.17,municipio,Base dos Dados / CNCA,13.420000000000002,True,,743,gold
2024,2804508,28,SE,Nossa Senhora da Glória,37.56,36.66,municipio,Base dos Dados / CNCA,0.9000000000000057,True,,743,gold
2024,4127106,41,PR,Telêmaco Borba,61.71,65.96,municipio,Base dos Dados / CNCA,-4.249999999999993,False,,743,gold
2024,3112901,31,MG,Caputira,83.3,62.8,municipio,Base dos Dados / CNCA,20.5,True,,743,gold
2024,2401909,24,RN,Caiçara do Rio do Vento,36.91,44.52,municipio,Base dos Dados / CNCA,-7.6100000000000065,False,,743,gold
2024,2903706,29,BA,Boa Nova,46.51,49.97,municipio,Base dos Dados / CNCA,-3.460000000000001,False,,743,gold
2024,4217709,42,SC,Sombrio,52.23,67.39,municipio,Base dos Dados / CNCA,-15.160000000000004,False,,743,gold
2024,1506708,15,PA,Santana do Araguaia,58.51,58.75,municipio,Base dos Dados / CNCA,-0.240000000000002,False,,743,gold
2024,2614006,26,PE,Serrita,59.7,58.07,municipio,Base dos Dados / CNCA,1.6300000000000026,True,,743,gold
2024,1700400,17,TO,Almas,48.18,22.65,municipio,Base dos Dados / CNCA,25.53,True,,743,gold
2024,3105400,31,MG,Barão de Cocais,62.71,62.28,municipio,Base dos Dados / CNCA,0.4299999999999997,True,,743,gold
2024,4300034,43,RS,Aceguá,52.5,71.55,municipio,Base dos Dados / CNCA,-19.049999999999997,False,,743,gold
2024,2507200,25,PB,Itatuba,36.64,30.53,municipio,Base dos Dados / CNCA,6.109999999999999,True,,743,gold
2024,2931806,29,BA,Tremedal,42.86,54.5,municipio,Base dos Dados / CNCA,-11.64,False,,743,gold
2024,2101806,21,MA,Benedito Leite,47.28,59.98,municipio,Base dos Dados / CNCA,-12.699999999999996,False,,743,gold
2024,3304110,33,RJ,Porto Real,63.3,63.97,municipio,Base dos Dados / CNCA,-0.6700000000000017,False,,743,gold
2024,4304663,43,RS,Capão do Leão,29.8,53.81,municipio,Base dos Dados / CNCA,-24.01,False,,743,gold
2024,2501807,25,PB,Bayeux,38.08,40.74,municipio,Base dos Dados / CNCA,-2.6600000000000037,False,,743,gold
2024,2410405,24,RN,Pureza,33.85,42.59,municipio,Base dos Dados / CNCA,-8.740000000000002,False,,743,gold
2024,1714203,17,TO,Natividade,43.89,35.38,municipio,Base dos Dados / CNCA,8.509999999999998,True,,743,gold
2024,1505106,15,PA,Óbidos,53.98,53.94,municipio,Base dos Dados / CNCA,0.03999999999999915,True,,743,gold
2024,3204807,32,ES,São José do Calçado,62.35,75.36,municipio,Base dos Dados / CNCA,-13.009999999999998,False,,743,gold
2024,4102604,41,PR,Barracão,73.99,73.73,municipio,Base dos Dados / CNCA,0.2599999999999909,True,,743,gold
2024,5007406,50,MS,Rio Verde de Mato Grosso,49.11,52.63,municipio,Base dos Dados / CNCA,-3.520000000000003,False,,743,gold
2024,5005400,50,MS,Maracaju,46.55,46.82,municipio,Base dos Dados / CNCA,-0.2700000000000031,False,,743,gold
2024,4123303,41,PR,Santa Cruz de Monte Castelo,59.1,80.0,municipio,Base dos Dados / CNCA,-20.9,False,,743,gold
2024,1502152,15,PA,Canaã dos Carajás,65.12,65.05,municipio,Base dos Dados / CNCA,0.07000000000000739,True,,743,gold
2024,4306379,43,RS,Dilermando de Aguiar,53.6,69.35,municipio,Base dos Dados / CNCA,-15.749999999999993,False,,743,gold
2024,4306767,43,RS,Eldorado do Sul,28.5,66.2,uf_fallback,Base dos Dados / CNCA,-37.7,False,,743,gold
2024,2208502,22,PI,Porto,36.04,46.38,municipio,Base dos Dados / CNCA,-10.340000000000003,False,,743,gold
2024,1600204,16,AP,Calçoene,40.24,41.81,municipio,Base dos Dados / CNCA,-1.5700000000000003,False,,743,gold
2024,2502102,25,PB,Boa Ventura,47.71,35.73,municipio,Base dos Dados / CNCA,11.980000000000004,True,,743,gold
2024,2910727,29,BA,Eunápolis,38.37,41.41,municipio,Base dos Dados / CNCA,-3.039999999999999,False,,743,gold
2024,2921054,29,BA,Matina,42.52,47.77,municipio,Base dos Dados / CNCA,-5.25,False,,743,gold
2024,4318002,43,RS,São Borja,48.2,67.78,municipio,Base dos Dados / CNCA,-19.58,False,,743,gold
2024,2704708,27,AL,Marechal Deodoro,46.23,46.8,municipio,Base dos Dados / CNCA,-0.5700000000000003,False,,743,gold
2024,4319158,43,RS,São Miguel das Missões,50.7,76.86,municipio,Base dos Dados / CNCA,-26.159999999999997,False,,743,gold
2024,3132305,31,MG,Itaipé,60.31,61.22,municipio,Base dos Dados / CNCA,-0.9099999999999966,False,,743,gold
2024,3302205,33,RJ,Itaperuna,65.26,70.46,municipio,Base dos Dados / CNCA,-5.199999999999989,False,,743,gold
2024,2701704,27,AL,Capela,42.53,47.36,municipio,Base dos Dados / CNCA,-4.829999999999998,False,,743,gold
2024,1505650,15,PA,Placas,55.72,53.6,uf_fallback,Base dos Dados / CNCA,2.1199999999999974,True,,743,gold
2024,3300233,33,RJ,Armação dos Búzios,68.56,69.27,municipio,Base dos Dados / CNCA,-0.7099999999999937,False,,743,gold
2024,5212709,52,GO,Mambaí,68.27,55.28,municipio,Base dos Dados / CNCA,12.989999999999995,True,,743,gold
2024,4114500,41,PR,Manoel Ribas,71.98,69.69,municipio,Base dos Dados / CNCA,2.2900000000000063,True,,743,gold
2024,3134301,31,MG,Itumirim,82.59,62.66,municipio,Base dos Dados / CNCA,19.930000000000007,True,,743,gold
2024,2205508,22,PI,José de Freitas,42.98,54.78,municipio,Base dos Dados / CNCA,-11.800000000000004,False,,743,gold
2024,1720655,17,TO,Silvanópolis,37.39,41.52,municipio,Base dos Dados / CNCA,-4.130000000000003,False,,743,gold
2024,2612406,26,PE,Sanharó,65.85,47.86,municipio,Base dos Dados / CNCA,17.989999999999995,True,,743,gold
2024,3303955,33,RJ,Pinheiral,63.28,56.08,municipio,Base dos Dados / CNCA,7.200000000000003,True,,743,gold
2024,2614808,26,PE,Tacaratu,73.8,60.02,municipio,Base dos Dados / CNCA,13.779999999999994,True,,743,gold
2024,2611200,26,PE,Poção,64.18,65.42,municipio,Base dos Dados / CNCA,-1.2399999999999949,False,,743,gold
2024,4117305,41,PR,Ortigueira,57.28,65.49,municipio,Base dos Dados / CNCA,-8.209999999999994,False,,743,gold
2024,3150570,31,MG,Pintópolis,64.82,53.21,municipio,Base dos Dados / CNCA,11.609999999999992,True,,743,gold
2024,4305587,43,RS,Colinas,39.9,80.0,municipio,Base dos Dados / CNCA,-40.1,False,,743,gold
2024,5003256,50,MS,Costa Rica,54.88,45.24,municipio,Base dos Dados / CNCA,9.64,True,,743,gold
2024,2407203,24,RN,Macau,32.43,34.46,municipio,Base dos Dados / CNCA,-2.030000000000001,False,,743,gold
2024,2409209,24,RN,Passagem,50.69,52.73,municipio,Base dos Dados / CNCA,-2.039999999999999,False,,743,gold
2024,2107902,21,MA,Passagem Franca,58.43,77.24,municipio,Base dos Dados / CNCA,-18.809999999999995,False,,743,gold
2024,2112506,21,MA,Tutóia,57.61,44.16,municipio,Base dos Dados / CNCA,13.450000000000003,True,,743,gold
2024,4313334,43,RS,Nova Ramada,28.0,80.0,municipio,Base dos Dados / CNCA,-52.0,False,,743,gold
2024,2206704,22,PI,Nazaré do Piauí,39.0,52.31,municipio,Base dos Dados / CNCA,-13.310000000000002,False,,743,gold
2024,4311270,43,RS,Lagoa dos Três Cantos,36.0,64.89,municipio,Base dos Dados / CNCA,-28.89,False,,743,gold
2024,2933406,29,BA,Wagner,45.0,57.82,municipio,Base dos Dados / CNCA,-12.82,False,,743,gold
2024,3138104,31,MG,Lassance,48.0,80.0,municipio,Base dos Dados / CNCA,-32.0,False,,743,gold
2024,2708709,27,AL,São Miguel dos Milagres,50.67,41.31,municipio,Base dos Dados / CNCA,9.36,True,,743,gold
2024,4314753,43,RS,Poço das Antas,66.3,80.0,municipio,Base dos Dados / CNCA,-13.700000000000003,False,,743,gold
2024,4305116,43,RS,Centenário,72.0,66.2,uf_fallback,Base dos Dados / CNCA,5.799999999999997,True,,743,gold
2024,2203750,22,PI,Fartura do Piauí,52.0,43.27,municipio,Base dos Dados / CNCA,8.729999999999997,True,,743,gold
2024,2601201,26,PE,Arcoverde,70.04,62.92,municipio,Base dos Dados / CNCA,7.1200000000000045,True,,743,gold
2024,4105706,41,PR,Clevelândia,74.84,74.18,municipio,Base dos Dados / CNCA,0.6599999999999966,True,,743,gold
2024,2412203,24,RN,São José de Mipibu,33.92,41.43,municipio,Base dos Dados / CNCA,-7.509999999999998,False,,743,gold
2024,4314779,43,RS,Pontão,46.9,66.2,uf_fallback,Base dos Dados / CNCA,-19.300000000000004,False,,743,gold
2024,2601706,26,PE,Belo Jardim,43.93,54.67,municipio,Base dos Dados / CNCA,-10.740000000000002,False,,743,gold
2024,2708907,27,AL,Satuba,55.11,48.85,municipio,Base dos Dados / CNCA,6.259999999999998,True,,743,gold
2024,4110607,41,PR,Iporã,68.95,66.75,municipio,Base dos Dados / CNCA,2.200000000000003,True,,743,gold
2024,2111409,21,MA,São Luís Gonzaga do Maranhão,70.44,75.6,municipio,Base dos Dados / CNCA,-5.159999999999997,False,,743,gold
2024,3515129,35,SP,Emilianópolis,88.58,53.16,municipio,Base dos Dados / CNCA,35.42,True,,743,gold
2024,4212809,42,SC,Balneário Piçarras,53.84,64.55,municipio,Base dos Dados / CNCA,-10.709999999999994,False,,743,gold
2024,2102804,21,MA,Carolina,50.96,50.25,municipio,Base dos Dados / CNCA,0.7100000000000009,True,,743,gold
2024,2603702,26,PE,Canhotinho,65.49,53.45,municipio,Base dos Dados / CNCA,12.039999999999992,True,,743,gold
2024,1100015,11,RO,Alta Floresta D'Oeste,67.79,67.08,municipio,Base dos Dados / CNCA,0.710000000000008,True,,743,gold
2024,2112001,21,MA,Tasso Fragoso,54.9,50.74,municipio,Base dos Dados / CNCA,4.159999999999997,True,,743,gold
2024,2401206,24,RN,Arês,31.22,31.97,municipio,Base dos Dados / CNCA,-0.75,False,,743,gold
2024,2926400,29,BA,Riacho de Santana,52.53,48.17,municipio,Base dos Dados / CNCA,4.359999999999999,True,,743,gold
2024,2103604,21,MA,Coroatá,55.72,47.59,municipio,Base dos Dados / CNCA,8.129999999999995,True,,743,gold
2024,2610608,26,PE,Paudalho,66.03,65.79,municipio,Base dos Dados / CNCA,0.23999999999999488,True,,743,gold
2024,4114302,41,PR,Mandirituba,64.48,79.47,municipio,Base dos Dados / CNCA,-14.989999999999995,False,,743,gold
2024,4101705,41,PR,Araruna,77.54,76.65,municipio,Base dos Dados / CNCA,0.8900000000000006,True,,743,gold
2024,3110806,31,MG,Campanário,47.62,64.52,municipio,Base dos Dados / CNCA,-16.9,False,,743,gold
2024,3300407,33,RJ,Barra Mansa,63.88,62.64,municipio,Base dos Dados / CNCA,1.240000000000002,True,,743,gold
2024,4119608,41,PR,Pitanga,73.42,74.08,municipio,Base dos Dados / CNCA,-0.6599999999999966,False,,743,gold
2024,1718758,17,TO,Rio Sono,26.8,35.01,municipio,Base dos Dados / CNCA,-8.209999999999997,False,,743,gold
2024,4100707,41,PR,Alto Piquiri,64.66,75.54,municipio,Base dos Dados / CNCA,-10.88000000000001,False,,743,gold
2024,1506187,15,PA,Rondon do Pará,68.8,63.45,municipio,Base dos Dados / CNCA,5.349999999999994,True,,743,gold
2024,3555406,35,SP,Ubatuba,36.64,47.43,municipio,Base dos Dados / CNCA,-10.79,False,,743,gold
2024,2207603,22,PI,Parnaguá,47.35,69.66,municipio,Base dos Dados / CNCA,-22.309999999999995,False,,743,gold
2024,3135050,31,MG,Jaíba,59.64,48.75,municipio,Base dos Dados / CNCA,10.89,True,,743,gold
2024,2510907,25,PB,Paulista,40.28,64.86,municipio,Base dos Dados / CNCA,-24.58,False,,743,gold
2024,2930709,29,BA,Simões Filho,42.14,48.58,municipio,Base dos Dados / CNCA,-6.439999999999998,False,,743,gold
2024,4101200,41,PR,Antonina,63.75,68.53,municipio,Base dos Dados / CNCA,-4.780000000000001,False,,743,gold
2024,4107157,41,PR,Diamante D'Oeste,74.32,69.28,municipio,Base dos Dados / CNCA,5.039999999999992,True,,743,gold
2024,4106704,41,PR,Cruzeiro do Sul,71.42,72.78,municipio,Base dos Dados / CNCA,-1.3599999999999994,False,,743,gold
2024,1700301,17,TO,Aguiarnópolis,40.89,32.42,municipio,Base dos Dados / CNCA,8.469999999999999,True,,743,gold
2024,3115904,31,MG,Chácara,44.9,35.95,municipio,Base dos Dados / CNCA,8.949999999999996,True,,743,gold
2024,5005004,50,MS,Jardim,53.84,42.02,municipio,Base dos Dados / CNCA,11.82,True,,743,gold
2024,3118205,31,MG,Conquista,65.5,70.54,municipio,Base dos Dados / CNCA,-5.040000000000006,False,,743,gold
2024,4316451,43,RS,Salto do Jacuí,58.1,80.0,municipio,Base dos Dados / CNCA,-21.9,False,,743,gold
2024,4202503,42,SC,Bom Jardim da Serra,34.51,46.82,municipio,Base dos Dados / CNCA,-12.310000000000002,False,,743,gold
2024,5219753,52,GO,Santo Antônio do Descoberto,53.64,48.66,municipio,Base dos Dados / CNCA,4.980000000000004,True,,743,gold
2024,4128625,41,PR,Alto Paraíso,68.04,74.2,uf_fallback,Base dos Dados / CNCA,-6.159999999999997,False,,743,gold
2024,3157278,31,MG,Santa Bárbara do Monte Verde,67.82,56.62,municipio,Base dos Dados / CNCA,11.199999999999996,True,,743,gold
2024,4105409,41,PR,Chopinzinho,70.85,80.0,municipio,Base dos Dados / CNCA,-9.150000000000006,False,,743,gold
2024,3535804,35,SP,Paranapanema,42.59,54.37,municipio,Base dos Dados / CNCA,-11.779999999999994,False,,743,gold
2024,2111250,21,MA,São José dos Basílios,56.16,19.22,municipio,Base dos Dados / CNCA,36.94,True,,743,gold
2024,3300100,33,RJ,Angra dos Reis,60.8,60.82,municipio,Base dos Dados / CNCA,-0.020000000000003126,False,,743,gold
2024,3304508,33,RJ,Rio das Flores,67.73,63.05,municipio,Base dos Dados / CNCA,4.680000000000007,True,,743,gold
2024,2705002,27,AL,Mata Grande,42.45,46.37,municipio,Base dos Dados / CNCA,-3.9199999999999946,False,,743,gold
2024,4319372,43,RS,São Pedro do Butiá,64.0,80.0,municipio,Base dos Dados / CNCA,-16.0,False,,743,gold
2024,4105102,41,PR,Centenário do Sul,74.15,58.53,municipio,Base dos Dados / CNCA,15.620000000000005,True,,743,gold
2024,4104055,41,PR,Campo Bonito,78.31,73.98,municipio,Base dos Dados / CNCA,4.329999999999998,True,,743,gold
2024,2408300,24,RN,Nova Cruz,27.74,37.61,municipio,Base dos Dados / CNCA,-9.870000000000001,False,,743,gold
2024,2404705,24,RN,Ipanguaçu,40.91,20.1,municipio,Base dos Dados / CNCA,20.809999999999995,True,,743,gold
2024,4322400,43,RS,Uruguaiana,45.7,64.39,municipio,Base dos Dados / CNCA,-18.689999999999998,False,,743,gold
2024,4100608,41,PR,Alto Paraná,70.12,67.45,municipio,Base dos Dados / CNCA,2.6700000000000017,True,,743,gold
2024,4201307,42,SC,Araquari,49.55,64.5,uf_fallback,Base dos Dados / CNCA,-14.950000000000003,False,,743,gold
2024,2610004,26,PE,Palmares,64.85,48.92,municipio,Base dos Dados / CNCA,15.929999999999993,True,,743,gold
2024,2700706,27,AL,Batalha,45.96,40.06,municipio,Base dos Dados / CNCA,5.899999999999999,True,,743,gold
2024,4122651,41,PR,Rosário do Ivaí,77.0,71.09,municipio,Base dos Dados / CNCA,5.909999999999997,True,,743,gold
2024,4322152,43,RS,Tunas,41.1,70.11,municipio,Base dos Dados / CNCA,-29.009999999999998,False,,743,gold
2024,2803708,28,SE,Macambira,29.17,44.75,municipio,Base dos Dados / CNCA,-15.579999999999998,False,,743,gold
2024,4311718,43,RS,Maçambará,49.9,69.08,municipio,Base dos Dados / CNCA,-19.18,False,,743,gold
2024,3156205,31,MG,Rochedo de Minas,58.33,60.44,municipio,Base dos Dados / CNCA,-2.1099999999999994,False,,743,gold
2024,4319703,43,RS,São Valentim,48.5,80.0,municipio,Base dos Dados / CNCA,-31.5,False,,743,gold
2024,4205357,42,SC,Flor do Sertão,58.33,80.0,municipio,Base dos Dados / CNCA,-21.67,False,,743,gold
2024,5005103,50,MS,Jateí,57.92,68.83,municipio,Base dos Dados / CNCA,-10.909999999999997,False,,743,gold
2024,4312955,43,RS,Nova Boa Vista,66.7,80.0,municipio,Base dos Dados / CNCA,-13.299999999999997,False,,743,gold
2024,1100080,11,RO,Costa Marques,59.63,80.0,municipio,Base dos Dados / CNCA,-20.369999999999997,False,,743,gold
2024,2210391,22,PI,São Miguel do Fidalgo,64.42,59.81,municipio,Base dos Dados / CNCA,4.609999999999999,True,,743,gold
2024,2202075,22,PI,Cajazeiras do Piauí,75.0,80.0,municipio,Base dos Dados / CNCA,-5.0,False,,743,gold
2024,5209408,52,GO,Guarani de Goiás,64.58,39.09,municipio,Base dos Dados / CNCA,25.489999999999995,True,,743,gold
2024,1304104,13,AM,Tapauá,50.55,54.31,municipio,Base dos Dados / CNCA,-3.760000000000005,False,,743,gold
2024,2500577,25,PB,Algodão de Jandaíra,50.16,50.06,municipio,Base dos Dados / CNCA,0.09999999999999432,True,,743,gold
2024,2931608,29,BA,Teolândia,44.76,52.65,municipio,Base dos Dados / CNCA,-7.890000000000001,False,,743,gold
2024,2105302,21,MA,Imperatriz,54.73,50.82,municipio,Base dos Dados / CNCA,3.9099999999999966,True,,743,gold
2024,3158904,31,MG,Santana do Manhuaçu,77.24,80.0,municipio,Base dos Dados / CNCA,-2.760000000000005,False,,743,gold
2024,2931707,29,BA,Terra Nova,28.42,30.46,municipio,Base dos Dados / CNCA,-2.039999999999999,False,,743,gold
2024,1718006,17,TO,Porto Alegre do Tocantins,37.89,12.49,municipio,Base dos Dados / CNCA,25.4,True,,743,gold
2024,4205191,42,SC,Ermo,69.96,64.5,uf_fallback,Base dos Dados / CNCA,5.459999999999994,True,,743,gold
2024,2917359,29,BA,Jaborandi,43.16,47.06,municipio,Base dos Dados / CNCA,-3.9000000000000057,False,,743,gold
2024,4203303,42,SC,Campo Alegre,59.82,68.68,municipio,Base dos Dados / CNCA,-8.860000000000007,False,,743,gold
2024,4206603,42,SC,Guarujá do Sul,59.9,80.0,municipio,Base dos Dados / CNCA,-20.1,False,,743,gold
2024,3301876,33,RJ,Iguaba Grande,70.32,65.34,municipio,Base dos Dados / CNCA,4.97999999999999,True,,743,gold
2024,2211209,22,PI,Uruçuí,31.55,34.96,municipio,Base dos Dados / CNCA,-3.41,False,,743,gold
2024,2919504,29,BA,Livramento de Nossa Senhora,38.06,44.87,municipio,Base dos Dados / CNCA,-6.809999999999995,False,,743,gold
2024,4304606,43,RS,Canoas,42.9,57.6,municipio,Base dos Dados / CNCA,-14.700000000000003,False,,743,gold
2024,5004502,50,MS,Itaporã,54.29,70.79,municipio,Base dos Dados / CNCA,-16.500000000000007,False,,743,gold
2024,2914109,29,BA,Ipupiara,59.15,68.9,municipio,Base dos Dados / CNCA,-9.750000000000007,False,,743,gold
2024,4125506,41,PR,São José dos Pinhais,64.3,69.26,municipio,Base dos Dados / CNCA,-4.960000000000008,False,,743,gold
2024,3141108,31,MG,Matozinhos,62.97,52.79,municipio,Base dos Dados / CNCA,10.18,True,,743,gold
2024,2606804,26,PE,Igarassu,66.97,65.47,municipio,Base dos Dados / CNCA,1.5,True,,743,gold
2024,4119152,41,PR,Pinhais,57.37,65.58,municipio,Base dos Dados / CNCA,-8.21,False,,743,gold
2024,3306305,33,RJ,Volta Redonda,63.25,63.41,municipio,Base dos Dados / CNCA,-0.1599999999999966,False,,743,gold
2024,2922730,29,BA,Nova Fátima,31.91,52.21,municipio,Base dos Dados / CNCA,-20.3,False,,743,gold
2024,4309209,43,RS,Gravataí,40.5,66.33,municipio,Base dos Dados / CNCA,-25.83,False,,743,gold
2024,4301602,43,RS,Bagé,43.3,64.98,municipio,Base dos Dados / CNCA,-21.680000000000007,False,,743,gold
2024,2923605,29,BA,Paramirim,48.94,52.28,municipio,Base dos Dados / CNCA,-3.3400000000000034,False,,743,gold
2024,1505031,15,PA,Novo Progresso,56.8,64.5,municipio,Base dos Dados / CNCA,-7.700000000000003,False,,743,gold
2024,3144359,31,MG,Naque,64.96,79.61,municipio,Base dos Dados / CNCA,-14.650000000000006,False,,743,gold
2024,2105351,21,MA,Itaipava do Grajaú,72.99,80.0,municipio,Base dos Dados / CNCA,-7.010000000000005,False,,743,gold
2024,1101757,11,RO,Vale do Anari,55.65,43.54,municipio,Base dos Dados / CNCA,12.11,True,,743,gold
2024,3306206,33,RJ,Vassouras,60.33,67.8,municipio,Base dos Dados / CNCA,-7.469999999999999,False,,743,gold
2024,5000708,50,MS,Anastácio,41.7,34.56,municipio,Base dos Dados / CNCA,7.140000000000001,True,,743,gold
2024,4309001,43,RS,Giruá,52.3,76.85,municipio,Base dos Dados / CNCA,-24.549999999999997,False,,743,gold
2024,5004601,50,MS,Itaquiraí,79.41,74.38,municipio,Base dos Dados / CNCA,5.030000000000001,True,,743,gold
2024,2412005,24,RN,São Gonçalo do Amarante,33.42,56.91,municipio,Base dos Dados / CNCA,-23.489999999999995,False,,743,gold
2024,4317954,43,RS,Santo Expedito do Sul,78.1,80.0,municipio,Base dos Dados / CNCA,-1.9000000000000057,False,,743,gold
2024,2112100,21,MA,Timbiras,44.63,47.97,municipio,Base dos Dados / CNCA,-3.3399999999999963,False,,743,gold
2024,3113602,31,MG,Careaçu,74.18,80.0,municipio,Base dos Dados / CNCA,-5.819999999999993,False,,743,gold
2024,3129657,31,MG,Ibiracatu,56.19,66.87,municipio,Base dos Dados / CNCA,-10.680000000000007,False,,743,gold
2024,5221304,52,GO,Três Ranchos,84.05,79.54,municipio,Base dos Dados / CNCA,4.509999999999991,True,,743,gold
2024,4104105,41,PR,Campo do Tenente,80.98,80.0,municipio,Base dos Dados / CNCA,0.980000000000004,True,,743,gold
2024,4317004,43,RS,Santana da Boa Vista,33.9,53.93,municipio,Base dos Dados / CNCA,-20.03,False,,743,gold
2024,4314407,43,RS,Pelotas,39.3,66.2,uf_fallback,Base dos Dados / CNCA,-26.900000000000006,False,,743,gold
2024,4103479,41,PR,Cafezal do Sul,64.76,59.73,municipio,Base dos Dados / CNCA,5.030000000000008,True,,743,gold
2024,1702000,17,TO,Araguaçu,40.54,50.21,municipio,Base dos Dados / CNCA,-9.670000000000002,False,,743,gold
2024,2110856,21,MA,São Francisco do Brejão,42.73,65.51,municipio,Base dos Dados / CNCA,-22.78000000000001,False,,743,gold
2024,3117405,31,MG,Conceição de Ipanema,74.88,80.0,municipio,Base dos Dados / CNCA,-5.1200000000000045,False,,743,gold
2024,2113009,21,MA,Vitorino Freire,73.1,55.82,municipio,Base dos Dados / CNCA,17.279999999999994,True,,743,gold
